<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPUSD,D,20180417,000000,1.4335000,1.4377000,1.4281000,1.4284000,1525655
GBPUSD,D,20180418,000000,1.4284000,1.4315000,1.4172000,1.4201000,1620038
GBPUSD,D,20180419,000000,1.4199000,1.4246000,1.4068000,1.4084000,1841832
GBPUSD,D,20180420,000000,1.4083000,1.4091000,1.3992000,1.4000000,1704341
GBPUSD,D,20180421,000000,1.3999000,1.3999000,1.3994000,1.3997000,13
GBPUSD,D,20180422,000000,1.4011000,1.4015000,1.3997000,1.4000000,274
GBPUSD,D,20180423,000000,1.4000000,1.4031000,1.3924000,1.3937000,1590439
GBPUSD,D,20180424,000000,1.3940000,1.3987000,1.3916000,1.3975000,1559433
GBPUSD,D,20180425,000000,1.3977000,1.3997000,1.3921000,1.3929000,1461928
GBPUSD,D,20180426,000000,1.3929000,1.3998000,1.3894000,1.3915000,1797575
GBPUSD,D,20180427,000000,1.3913000,1.3935000,1.3746000,1.3776000,1688134
GBPUSD,D,20180428,000000,1.3779000,1.3779000,1.3774000,1.3774000,6
GBPUSD,D,20180429,000000,1.3774000,1.3779000,1.3764000,1.3770000,333
GBPUSD,D,20180430,000000,1.3771000,1.3792000,1.3711000,1.3761000,1619628
GBPUSD,D,20180501,000000,1.3762000,1.3773000,1.3587000,1.3612000,1584060
GBPUSD,D,20180502,000000,1.3613000,1.3666000,1.3553000,1.3572000,2057968
GBPUSD,D,20180503,000000,1.3571000,1.3630000,1.3536000,1.3573000,2017159
GBPUSD,D,20180504,000000,1.3572000,1.3586000,1.3485000,1.3529000,1657566
GBPUSD,D,20180505,000000,1.3526000,1.3526000,1.3526000,1.3526000,1
GBPUSD,D,20180506,000000,1.3533000,1.3540000,1.3523000,1.3532000,301
GBPUSD,D,20180507,000000,1.3532000,1.3576000,1.3514000,1.3555000,1458606
GBPUSD,D,20180508,000000,1.3556000,1.3593000,1.3483000,1.3547000,1850791
GBPUSD,D,20180509,000000,1.3546000,1.3607000,1.3497000,1.3545000,1808205
GBPUSD,D,20180510,000000,1.3545000,1.3618000,1.3459000,1.3517000,2285120
GBPUSD,D,20180511,000000,1.3517000,1.3596000,1.3500000,1.3541000,1651200
GBPUSD,D,20180512,000000,1.3540000,1.3540000,1.3540000,1.3540000,2
GBPUSD,D,20180513,000000,1.3545000,1.3546000,1.3541000,1.3541000,71
GBPUSD,D,20180514,000000,1.3543000,1.3608000,1.3537000,1.3556000,1437901
GBPUSD,D,20180515,000000,1.3555000,1.3572000,1.3450000,1.3500000,1814666
GBPUSD,D,20180516,000000,1.3502000,1.3521000,1.3454000,1.3484000,1956661
GBPUSD,D,20180517,000000,1.3485000,1.3569000,1.3472000,1.3515000,1821438
GBPUSD,D,20180518,000000,1.3515000,1.3528000,1.3453000,1.3467000,1482799
GBPUSD,D,20180519,000000,1.3466000,1.3466000,1.3463000,1.3466000,17
GBPUSD,D,20180520,000000,1.3472000,1.3478000,1.3459000,1.3461000,243
GBPUSD,D,20180521,000000,1.3459000,1.3483000,1.3389000,1.3422000,1589261
GBPUSD,D,20180522,000000,1.3427000,1.3492000,1.3411000,1.3431000,1696977
GBPUSD,D,20180523,000000,1.3428000,1.3442000,1.3304000,1.3343000,2106819
GBPUSD,D,20180524,000000,1.3344000,1.3422000,1.3336000,1.3377000,2145375
GBPUSD,D,20180525,000000,1.3378000,1.3388000,1.3292000,1.3305000,1937512
GBPUSD,D,20180526,000000,1.3307000,1.3307000,1.3307000,1.3307000,1
GBPUSD,D,20180527,000000,1.3312000,1.3319000,1.3296000,1.3315000,358
GBPUSD,D,20180528,000000,1.3314000,1.3341000,1.3294000,1.3307000,1426706
GBPUSD,D,20180529,000000,1.3308000,1.3325000,1.3203000,1.3243000,2267575
GBPUSD,D,20180530,000000,1.3244000,1.3307000,1.3238000,1.3284000,2039474
GBPUSD,D,20180531,000000,1.3283000,1.3348000,1.3276000,1.3296000,1977554
GBPUSD,D,20180601,000000,1.3293000,1.3362000,1.3252000,1.3346000,1964127
GBPUSD,D,20180603,000000,1.3342000,1.3342000,1.3336000,1.3337000,57
GBPUSD,D,20180604,000000,1.3341000,1.3399000,1.3293000,1.3313000,1955874
GBPUSD,D,20180605,000000,1.3312000,1.3409000,1.3300000,1.3392000,1950374
GBPUSD,D,20180606,000000,1.3395000,1.3443000,1.3381000,1.3412000,1660767
GBPUSD,D,20180607,000000,1.3411000,1.3473000,1.3372000,1.3421000,1858871
GBPUSD,D,20180608,000000,1.3421000,1.3439000,1.3353000,1.3405000,1693209
GBPUSD,D,20180609,000000,1.3402000,1.3402000,1.3402000,1.3402000,1
GBPUSD,D,20180610,000000,1.3402000,1.3414000,1.3397000,1.3414000,87
GBPUSD,D,20180611,000000,1.3411000,1.3441000,1.3343000,1.3374000,1378303
GBPUSD,D,20180612,000000,1.3374000,1.3425000,1.3340000,1.3371000,1695689
GBPUSD,D,20180613,000000,1.3371000,1.3390000,1.3306000,1.3372000,1651599
GBPUSD,D,20180614,000000,1.3374000,1.3447000,1.3256000,1.3257000,1964229
GBPUSD,D,20180615,000000,1.3257000,1.3298000,1.3209000,1.3276000,1782850
GBPUSD,D,20180616,000000,1.3275000,1.3275000,1.3275000,1.3275000,1
GBPUSD,D,20180617,000000,1.3273000,1.3281000,1.3251000,1.3261000,42
GBPUSD,D,20180618,000000,1.3258000,1.3281000,1.3224000,1.3244000,1370700
GBPUSD,D,20180619,000000,1.3241000,1.3273000,1.3149000,1.3172000,1824141
GBPUSD,D,20180620,000000,1.3173000,1.3217000,1.3146000,1.3168000,1642474
GBPUSD,D,20180621,000000,1.3169000,1.3270000,1.3101000,1.3240000,2132999
GBPUSD,D,20180622,000000,1.3240000,1.3315000,1.3235000,1.3263000,1776490
GBPUSD,D,20180624,000000,1.3272000,1.3272000,1.3246000,1.3253000,105
GBPUSD,D,20180625,000000,1.3253000,1.3291000,1.3219000,1.3276000,1638417
GBPUSD,D,20180626,000000,1.3277000,1.3292000,1.3191000,1.3221000,1706222
GBPUSD,D,20180627,000000,1.3222000,1.3234000,1.3105000,1.3111000,1956509
GBPUSD,D,20180628,000000,1.3112000,1.3123000,1.3049000,1.3077000,2063953
GBPUSD,D,20180629,000000,1.3076000,1.3214000,1.3065000,1.3204000,2178589
GBPUSD,D,20180630,000000,1.3204000,1.3207000,1.3204000,1.3207000,15
GBPUSD,D,20180701,000000,1.3180000,1.3204000,1.3162000,1.3192000,333
GBPUSD,D,20180702,000000,1.3184000,1.3209000,1.3094000,1.3142000,1727932
GBPUSD,D,20180703,000000,1.3142000,1.3207000,1.3113000,1.3189000,1708803
GBPUSD,D,20180704,000000,1.3189000,1.3250000,1.3169000,1.3223000,1365937
GBPUSD,D,20180705,000000,1.3225000,1.3275000,1.3202000,1.3221000,1914896
GBPUSD,D,20180706,000000,1.3221000,1.3290000,1.3201000,1.3285000,1557914
GBPUSD,D,20180708,000000,1.3304000,1.3325000,1.3298000,1.3316000,389
GBPUSD,D,20180709,000000,1.3317000,1.3363000,1.3189000,1.3256000,1894693
GBPUSD,D,20180710,000000,1.3256000,1.3301000,1.3222000,1.3270000,1601815
GBPUSD,D,20180711,000000,1.3271000,1.3285000,1.3198000,1.3202000,1920152
GBPUSD,D,20180712,000000,1.3203000,1.3245000,1.3179000,1.3204000,1609162
GBPUSD,D,20180713,000000,1.3205000,1.3239000,1.3101000,1.3229000,1654318
GBPUSD,D,20180714,000000,1.3232000,1.3232000,1.3232000,1.3232000,1
GBPUSD,D,20180715,000000,1.3234000,1.3235000,1.3218000,1.3226000,201
GBPUSD,D,20180716,000000,1.3226000,1.3293000,1.3216000,1.3233000,1393839
GBPUSD,D,20180717,000000,1.3235000,1.3269000,1.3068000,1.3114000,1811130
GBPUSD,D,20180718,000000,1.3114000,1.3118000,1.3009000,1.3068000,1717490
GBPUSD,D,20180719,000000,1.3068000,1.3083000,1.2956000,1.3014000,1926874
GBPUSD,D,20180720,000000,1.3013000,1.3140000,1.2993000,1.3128000,1941726
GBPUSD,D,20180721,000000,1.3132000,1.3132000,1.3132000,1.3132000,1
GBPUSD,D,20180722,000000,1.3123000,1.3134000,1.3115000,1.3122000,197
GBPUSD,D,20180723,000000,1.3121000,1.3158000,1.3081000,1.3098000,1483078
GBPUSD,D,20180724,000000,1.3100000,1.3160000,1.3070000,1.3144000,1619847
GBPUSD,D,20180725,000000,1.3143000,1.3201000,1.3131000,1.3186000,1631714
GBPUSD,D,20180726,000000,1.3188000,1.3213000,1.3103000,1.3106000,1523125
GBPUSD,D,20180727,000000,1.3108000,1.3131000,1.3081000,1.3098000,1322071
GBPUSD,D,20180728,000000,1.3105000,1.3105000,1.3098000,1.3098000,2
GBPUSD,D,20180729,000000,1.3101000,1.3117000,1.3093000,1.3111000,156
GBPUSD,D,20180730,000000,1.3111000,1.3152000,1.3095000,1.3132000,1263295
GBPUSD,D,20180731,000000,1.3130000,1.3173000,1.3089000,1.3121000,1469985
GBPUSD,D,20180801,000000,1.3120000,1.3144000,1.3094000,1.3126000,1449308
GBPUSD,D,20180802,000000,1.3126000,1.3129000,1.3013000,1.3016000,1577924
GBPUSD,D,20180803,000000,1.3016000,1.3043000,1.2974000,1.2997000,1463090
GBPUSD,D,20180805,000000,1.3010000,1.3012000,1.3001000,1.3010000,26
GBPUSD,D,20180806,000000,1.3009000,1.3012000,1.2918000,1.2944000,1140334
GBPUSD,D,20180807,000000,1.2943000,1.2974000,1.2922000,1.2938000,1174055
GBPUSD,D,20180808,000000,1.2938000,1.2960000,1.2852000,1.2881000,1322472
GBPUSD,D,20180809,000000,1.2880000,1.2912000,1.2819000,1.2820000,1315103
GBPUSD,D,20180810,000000,1.2822000,1.2837000,1.2722000,1.2765000,1997863
GBPUSD,D,20180812,000000,1.2762000,1.2780000,1.2744000,1.2746000,391
GBPUSD,D,20180813,000000,1.2744000,1.2791000,1.2729000,1.2766000,1780039
GBPUSD,D,20180814,000000,1.2764000,1.2827000,1.2703000,1.2721000,1626666
GBPUSD,D,20180815,000000,1.2719000,1.2735000,1.2661000,1.2696000,1626831
GBPUSD,D,20180816,000000,1.2694000,1.2754000,1.2684000,1.2712000,1676858
GBPUSD,D,20180817,000000,1.2709000,1.2753000,1.2696000,1.2744000,1544112
GBPUSD,D,20180818,000000,1.2747000,1.2754000,1.2744000,1.2754000,11
GBPUSD,D,20180819,000000,1.2739000,1.2751000,1.2738000,1.2743000,166
GBPUSD,D,20180820,000000,1.2742000,1.2798000,1.2727000,1.2795000,1211256
GBPUSD,D,20180821,000000,1.2794000,1.2925000,1.2792000,1.2899000,1489300
GBPUSD,D,20180822,000000,1.2899000,1.2937000,1.2867000,1.2910000,1511274
GBPUSD,D,20180823,000000,1.2910000,1.2919000,1.2802000,1.2809000,1525679
GBPUSD,D,20180824,000000,1.2813000,1.2881000,1.2797000,1.2848000,1549242
GBPUSD,D,20180825,000000,1.2839000,1.2839000,1.2839000,1.2839000,1
GBPUSD,D,20180826,000000,1.2848000,1.2848000,1.2831000,1.2838000,122
GBPUSD,D,20180827,000000,1.2841000,1.2901000,1.2827000,1.2891000,1384160
GBPUSD,D,20180828,000000,1.2891000,1.2932000,1.2859000,1.2871000,1768501
GBPUSD,D,20180829,000000,1.2869000,1.3033000,1.2844000,1.3025000,2047656
GBPUSD,D,20180830,000000,1.3024000,1.3043000,1.2984000,1.3006000,1983047
GBPUSD,D,20180831,000000,1.3006000,1.3029000,1.2943000,1.2956000,2113170
GBPUSD,D,20180902,000000,1.2969000,1.2969000,1.2893000,1.2912000,278
GBPUSD,D,20180903,000000,1.2911000,1.2934000,1.2853000,1.2867000,1275176
GBPUSD,D,20180904,000000,1.2869000,1.2876000,1.2809000,1.2853000,1544661
GBPUSD,D,20180905,000000,1.2852000,1.2983000,1.2784000,1.2905000,1726784
GBPUSD,D,20180906,000000,1.2904000,1.2962000,1.2894000,1.2925000,1598559
GBPUSD,D,20180907,000000,1.2926000,1.3028000,1.2907000,1.2914000,1931808
GBPUSD,D,20180908,000000,1.2916000,1.2919000,1.2916000,1.2919000,16
GBPUSD,D,20180909,000000,1.2927000,1.2927000,1.2919000,1.2924000,95
GBPUSD,D,20180910,000000,1.2922000,1.3052000,1.2895000,1.3025000,1484520
GBPUSD,D,20180911,000000,1.3024000,1.3087000,1.2962000,1.3030000,1629086
GBPUSD,D,20180912,000000,1.3030000,1.3079000,1.2979000,1.3045000,1647519
GBPUSD,D,20180913,000000,1.3045000,1.3124000,1.3025000,1.3106000,1600503
GBPUSD,D,20180914,000000,1.3105000,1.3143000,1.3055000,1.3066000,1546003
GBPUSD,D,20180916,000000,1.3067000,1.3073000,1.3065000,1.3068000,190
GBPUSD,D,20180917,000000,1.3067000,1.3165000,1.3065000,1.3156000,1481232
GBPUSD,D,20180918,000000,1.3157000,1.3173000,1.3118000,1.3145000,1738049
GBPUSD,D,20180919,000000,1.3148000,1.3215000,1.3097000,1.3142000,1653011
GBPUSD,D,20180920,000000,1.3142000,1.3299000,1.3134000,1.3268000,1893455
GBPUSD,D,20180921,000000,1.3258000,1.3277000,1.3054000,1.3076000,1869937
GBPUSD,D,20180922,000000,1.3070000,1.3070000,1.3065000,1.3067000,14
GBPUSD,D,20180923,000000,1.3069000,1.3083000,1.3057000,1.3074000,460
GBPUSD,D,20180924,000000,1.3075000,1.3167000,1.3061000,1.3118000,1540415
GBPUSD,D,20180925,000000,1.3117000,1.3194000,1.3094000,1.3177000,1683160
GBPUSD,D,20180926,000000,1.3179000,1.3218000,1.3137000,1.3165000,1763902
GBPUSD,D,20180927,000000,1.3164000,1.3184000,1.3072000,1.3076000,1854218
GBPUSD,D,20180928,000000,1.3073000,1.3090000,1.2999000,1.3026000,1681615
GBPUSD,D,20180929,000000,1.3027000,1.3027000,1.3026000,1.3026000,3
GBPUSD,D,20180930,000000,1.3031000,1.3059000,1.3026000,1.3041000,134
GBPUSD,D,20181001,000000,1.3041000,1.3116000,1.3011000,1.3041000,1605130
GBPUSD,D,20181002,000000,1.3042000,1.3050000,1.2939000,1.2976000,1804796
GBPUSD,D,20181003,000000,1.2977000,1.3023000,1.2923000,1.2936000,2028259
GBPUSD,D,20181004,000000,1.2935000,1.3041000,1.2921000,1.3019000,2002673
GBPUSD,D,20181005,000000,1.3021000,1.3123000,1.3002000,1.3114000,1926016
GBPUSD,D,20181006,000000,1.3115000,1.3117000,1.3113000,1.3117000,15
GBPUSD,D,20181007,000000,1.3104000,1.3134000,1.3104000,1.3120000,260
GBPUSD,D,20181008,000000,1.3120000,1.3133000,1.3027000,1.3086000,1736462
GBPUSD,D,20181009,000000,1.3089000,1.3150000,1.3031000,1.3143000,2042951
GBPUSD,D,20181010,000000,1.3142000,1.3216000,1.3131000,1.3187000,1940623
GBPUSD,D,20181011,000000,1.3188000,1.3247000,1.3177000,1.3231000,2462053
GBPUSD,D,20181012,000000,1.3231000,1.3258000,1.3146000,1.3150000,2127779
GBPUSD,D,20181013,000000,1.3150000,1.3151000,1.3149000,1.3151000,4
GBPUSD,D,20181014,000000,1.3151000,1.3161000,1.3081000,1.3083000,584
GBPUSD,D,20181015,000000,1.3083000,1.3182000,1.3081000,1.3151000,1920906
GBPUSD,D,20181016,000000,1.3151000,1.3236000,1.3137000,1.3178000,1956720
GBPUSD,D,20181017,000000,1.3178000,1.3193000,1.3098000,1.3113000,1945461
GBPUSD,D,20181018,000000,1.3113000,1.3131000,1.3014000,1.3017000,1949893
GBPUSD,D,20181019,000000,1.3015000,1.3104000,1.3010000,1.3066000,1909079
GBPUSD,D,20181021,000000,1.3064000,1.3076000,1.3044000,1.3072000,139
GBPUSD,D,20181022,000000,1.3070000,1.3090000,1.2954000,1.2965000,1792966
GBPUSD,D,20181023,000000,1.2964000,1.3044000,1.2936000,1.2980000,2215959
GBPUSD,D,20181024,000000,1.2983000,1.2991000,1.2865000,1.2879000,2265306
GBPUSD,D,20181025,000000,1.2879000,1.2920000,1.2796000,1.2814000,2165470
GBPUSD,D,20181026,000000,1.2814000,1.2842000,1.2775000,1.2822000,2385484
GBPUSD,D,20181027,000000,1.2829000,1.2829000,1.2829000,1.2829000,1
GBPUSD,D,20181028,000000,1.2827000,1.2830000,1.2814000,1.2821000,51
GBPUSD,D,20181029,000000,1.2821000,1.2853000,1.2790000,1.2792000,1925839
GBPUSD,D,20181030,000000,1.2792000,1.2813000,1.2694000,1.2702000,1992956
GBPUSD,D,20181031,000000,1.2702000,1.2831000,1.2694000,1.2764000,1912495
GBPUSD,D,20181101,000000,1.2765000,1.3035000,1.2759000,1.3001000,2118081
GBPUSD,D,20181102,000000,1.3000000,1.3041000,1.2949000,1.2964000,1993226
GBPUSD,D,20181103,000000,1.2964000,1.2971000,1.2964000,1.2971000,13
GBPUSD,D,20181104,000000,1.3029000,1.3061000,1.3026000,1.3038000,556
GBPUSD,D,20181105,000000,1.3037000,1.3056000,1.2963000,1.3040000,1679273
GBPUSD,D,20181106,000000,1.3040000,1.3099000,1.3019000,1.3097000,1911266
GBPUSD,D,20181107,000000,1.3097000,1.3175000,1.3072000,1.3137000,2206720
GBPUSD,D,20181108,000000,1.3137000,1.3150000,1.3044000,1.3060000,2158945
GBPUSD,D,20181109,000000,1.3061000,1.3070000,1.2957000,1.2969000,2077876
GBPUSD,D,20181110,000000,1.2969000,1.2978000,1.2964000,1.2969000,32919
GBPUSD,D,20181111,000000,1.2959000,1.2959000,1.2910000,1.2916000,246
GBPUSD,D,20181112,000000,1.2917000,1.2947000,1.2826000,1.2852000,2162919
GBPUSD,D,20181113,000000,1.2852000,1.3047000,1.2834000,1.2955000,2377241
GBPUSD,D,20181114,000000,1.2954000,1.3072000,1.2879000,1.3011000,2635263
GBPUSD,D,20181115,000000,1.3011000,1.3030000,1.2722000,1.2777000,2844855
GBPUSD,D,20181116,000000,1.2777000,1.2878000,1.2754000,1.2828000,2221743
GBPUSD,D,20181117,000000,1.2828000,1.2834000,1.2814000,1.2828000,32502
GBPUSD,D,20181118,000000,1.2829000,1.2835000,1.2823000,1.2828000,182
GBPUSD,D,20181119,000000,1.2828000,1.2884000,1.2794000,1.2850000,1729808
GBPUSD,D,20181120,000000,1.2850000,1.2883000,1.2775000,1.2785000,2044401
GBPUSD,D,20181121,000000,1.2785000,1.2820000,1.2762000,1.2773000,1821989
GBPUSD,D,20181122,000000,1.2773000,1.2928000,1.2766000,1.2879000,1552695
GBPUSD,D,20181123,000000,1.2879000,1.2883000,1.2797000,1.2815000,1638116
GBPUSD,D,20181124,000000,1.2812000,1.2820000,1.2801000,1.2819000,34142
GBPUSD,D,20181125,000000,1.2840000,1.2841000,1.2823000,1.2826000,375
GBPUSD,D,20181126,000000,1.2825000,1.2864000,1.2794000,1.2813000,1715641
GBPUSD,D,20181127,000000,1.2812000,1.2820000,1.2724000,1.2734000,2276199
GBPUSD,D,20181128,000000,1.2734000,1.2847000,1.2726000,1.2826000,2153401
GBPUSD,D,20181129,000000,1.2826000,1.2850000,1.2754000,1.2781000,2130663
GBPUSD,D,20181130,000000,1.2781000,1.2809000,1.2734000,1.2742000,2008462
GBPUSD,D,20181201,000000,1.2742000,1.2755000,1.2739000,1.2751000,42206
GBPUSD,D,20181202,000000,1.2767000,1.2788000,1.2758000,1.2772000,340
GBPUSD,D,20181203,000000,1.2771000,1.2825000,1.2698000,1.2728000,2007647
GBPUSD,D,20181204,000000,1.2727000,1.2840000,1.2658000,1.2711000,2349954
GBPUSD,D,20181205,000000,1.2711000,1.2798000,1.2671000,1.2731000,1876399
GBPUSD,D,20181206,000000,1.2730000,1.2812000,1.2697000,1.2787000,2425380
GBPUSD,D,20181207,000000,1.2787000,1.2796000,1.2709000,1.2742000,2141385
GBPUSD,D,20181208,000000,1.2742000,1.2748000,1.2721000,1.2729000,33848
GBPUSD,D,20181209,000000,1.2731000,1.2742000,1.2699000,1.2702000,256
GBPUSD,D,20181210,000000,1.2702000,1.2760000,1.2506000,1.2559000,2536063
GBPUSD,D,20181211,000000,1.2559000,1.2639000,1.2480000,1.2497000,2386182
GBPUSD,D,20181212,000000,1.2497000,1.2672000,1.2476000,1.2669000,2639331
GBPUSD,D,20181213,000000,1.2669000,1.2687000,1.2590000,1.2664000,2084689
GBPUSD,D,20181214,000000,1.2664000,1.2665000,1.2528000,1.2581000,2018734
GBPUSD,D,20181215,000000,1.2581000,1.2588000,1.2569000,1.2585000,44276
GBPUSD,D,20181216,000000,1.2588000,1.2605000,1.2579000,1.2599000,204
GBPUSD,D,20181217,000000,1.2602000,1.2647000,1.2570000,1.2612000,2019262
GBPUSD,D,20181218,000000,1.2613000,1.2706000,1.2607000,1.2637000,2010200
GBPUSD,D,20181219,000000,1.2636000,1.2679000,1.2606000,1.2615000,2429670
GBPUSD,D,20181220,000000,1.2615000,1.2707000,1.2605000,1.2665000,2562638
GBPUSD,D,20181221,000000,1.2665000,1.2698000,1.2616000,1.2626000,2468693
GBPUSD,D,20181222,000000,1.2626000,1.2639000,1.2620000,1.2630000,42194
GBPUSD,D,20181223,000000,1.2631000,1.2635000,1.2628000,1.2634000,24
GBPUSD,D,20181224,000000,1.2634000,1.2739000,1.2632000,1.2702000,1837506
GBPUSD,D,20181225,000000,1.2701000,1.2721000,1.2660000,1.2674000,8408
GBPUSD,D,20181226,000000,1.2675000,1.2719000,1.2629000,1.2640000,1318077
GBPUSD,D,20181227,000000,1.2641000,1.2675000,1.2614000,1.2653000,2732503
GBPUSD,D,20181228,000000,1.2653000,1.2708000,1.2633000,1.2699000,1861353
GBPUSD,D,20181229,000000,1.2698000,1.2700000,1.2689000,1.2698000,34836
GBPUSD,D,20181230,000000,1.2686000,1.2707000,1.2685000,1.2702000,135
GBPUSD,D,20181231,000000,1.2703000,1.2815000,1.2678000,1.2745000,1595733
GBPUSD,D,20190101,000000,1.2745000,1.2762000,1.2721000,1.2750000,27345
GBPUSD,D,20190102,000000,1.2751000,1.2773000,1.2580000,1.2611000,2020389
GBPUSD,D,20190103,000000,1.2611000,1.2648000,1.2437000,1.2634000,2322041
GBPUSD,D,20190104,000000,1.2634000,1.2745000,1.2615000,1.2737000,2182732
GBPUSD,D,20190105,000000,1.2738000,1.2739000,1.2716000,1.2727000,44396
GBPUSD,D,20190106,000000,1.2727000,1.2727000,1.2720000,1.2725000,56
GBPUSD,D,20190107,000000,1.2725000,1.2787000,1.2711000,1.2770000,1527281
GBPUSD,D,20190108,000000,1.2770000,1.2797000,1.2705000,1.2719000,1568929
GBPUSD,D,20190109,000000,1.2720000,1.2804000,1.2706000,1.2802000,1958117
GBPUSD,D,20190110,000000,1.2802000,1.2804000,1.2726000,1.2745000,1841847
GBPUSD,D,20190111,000000,1.2745000,1.2866000,1.2708000,1.2845000,1880909
GBPUSD,D,20190112,000000,1.2845000,1.2849000,1.2832000,1.2839000,32404
GBPUSD,D,20190113,000000,1.2847000,1.2863000,1.2837000,1.2853000,349
GBPUSD,D,20190114,000000,1.2851000,1.2931000,1.2817000,1.2866000,1760148
GBPUSD,D,20190115,000000,1.2867000,1.2916000,1.2668000,1.2883000,2270166
GBPUSD,D,20190116,000000,1.2883000,1.2897000,1.2823000,1.2880000,1916646
GBPUSD,D,20190117,000000,1.2881000,1.3001000,1.2831000,1.2988000,1888997
GBPUSD,D,20190118,000000,1.2988000,1.2994000,1.2855000,1.2865000,1743168
GBPUSD,D,20190119,000000,1.2865000,1.2876000,1.2863000,1.2872000,43155
GBPUSD,D,20190120,000000,1.2863000,1.2895000,1.2860000,1.2870000,219
GBPUSD,D,20190121,000000,1.2870000,1.2911000,1.2829000,1.2893000,1394327
GBPUSD,D,20190122,000000,1.2893000,1.2975000,1.2854000,1.2952000,1743635
GBPUSD,D,20190123,000000,1.2952000,1.3081000,1.2941000,1.3072000,1906583
GBPUSD,D,20190124,000000,1.3072000,1.3094000,1.3010000,1.3057000,1981357
GBPUSD,D,20190125,000000,1.3058000,1.3213000,1.3054000,1.3212000,2037149
GBPUSD,D,20190126,000000,1.3212000,1.3218000,1.3192000,1.3199000,44344
GBPUSD,D,20190127,000000,1.3189000,1.3202000,1.3172000,1.3181000,325
GBPUSD,D,20190128,000000,1.3182000,1.3212000,1.3136000,1.3163000,1627283
GBPUSD,D,20190129,000000,1.3162000,1.3200000,1.3055000,1.3077000,2175710
GBPUSD,D,20190130,000000,1.3076000,1.3146000,1.3053000,1.3103000,1977286
GBPUSD,D,20190131,000000,1.3104000,1.3161000,1.3096000,1.3117000,1888994
GBPUSD,D,20190201,000000,1.3116000,1.3117000,1.3042000,1.3081000,1795925
GBPUSD,D,20190202,000000,1.3082000,1.3086000,1.3073000,1.3079000,31485
GBPUSD,D,20190203,000000,1.3084000,1.3084000,1.3067000,1.3072000,175
GBPUSD,D,20190204,000000,1.3072000,1.3103000,1.3028000,1.3038000,1553503
GBPUSD,D,20190205,000000,1.3038000,1.3052000,1.2923000,1.2955000,1556350
GBPUSD,D,20190206,000000,1.2955000,1.2980000,1.2924000,1.2936000,1588456
GBPUSD,D,20190207,000000,1.2936000,1.2997000,1.2853000,1.2949000,1730588
GBPUSD,D,20190208,000000,1.2949000,1.2976000,1.2920000,1.2935000,1468088
GBPUSD,D,20190209,000000,1.2935000,1.2947000,1.2932000,1.2937000,23973
GBPUSD,D,20190210,000000,1.2948000,1.2948000,1.2940000,1.2946000,54
GBPUSD,D,20190211,000000,1.2946000,1.2948000,1.2844000,1.2862000,2256409
GBPUSD,D,20190212,000000,1.2862000,1.2909000,1.2831000,1.2895000,2247131
GBPUSD,D,20190213,000000,1.2895000,1.2959000,1.2847000,1.2848000,2579225
GBPUSD,D,20190214,000000,1.2848000,1.2878000,1.2771000,1.2792000,2663782
GBPUSD,D,20190215,000000,1.2792000,1.2898000,1.2783000,1.2891000,2560395
GBPUSD,D,20190216,000000,1.2892000,1.2894000,1.2883000,1.2893000,34820
GBPUSD,D,20190217,000000,1.2900000,1.2933000,1.2900000,1.2918000,395
GBPUSD,D,20190218,000000,1.2917000,1.2939000,1.2890000,1.2927000,2115473
GBPUSD,D,20190219,000000,1.2927000,1.3073000,1.2893000,1.3066000,2436710
GBPUSD,D,20190220,000000,1.3066000,1.3109000,1.3011000,1.3055000,2580488
GBPUSD,D,20190221,000000,1.3055000,1.3095000,1.3024000,1.3036000,2702131
GBPUSD,D,20190222,000000,1.3037000,1.3080000,1.2967000,1.3051000,2374130
GBPUSD,D,20190223,000000,1.3052000,1.3059000,1.3048000,1.3049000,30219
GBPUSD,D,20190224,000000,1.3062000,1.3076000,1.3048000,1.3068000,250
GBPUSD,D,20190225,000000,1.3068000,1.3114000,1.3049000,1.3101000,2423578
GBPUSD,D,20190226,000000,1.3101000,1.3288000,1.3090000,1.3255000,3156110
GBPUSD,D,20190227,000000,1.3256000,1.3350000,1.3231000,1.3306000,2838725
GBPUSD,D,20190228,000000,1.3306000,1.3319000,1.3252000,1.3261000,2609723
GBPUSD,D,20190301,000000,1.3261000,1.3286000,1.3170000,1.3202000,2548918
GBPUSD,D,20190302,000000,1.3202000,1.3219000,1.3200000,1.3203000,57486
GBPUSD,D,20190303,000000,1.3234000,1.3263000,1.3234000,1.3258000,451
GBPUSD,D,20190304,000000,1.3258000,1.3272000,1.3165000,1.3176000,2538272
GBPUSD,D,20190305,000000,1.3176000,1.3199000,1.3097000,1.3176000,2616870
GBPUSD,D,20190306,000000,1.3176000,1.3180000,1.3123000,1.3177000,2494754
GBPUSD,D,20190307,000000,1.3176000,1.3185000,1.3067000,1.3073000,2706840
GBPUSD,D,20190308,000000,1.3073000,1.3108000,1.2988000,1.3012000,2808106
GBPUSD,D,20190309,000000,1.3012000,1.3019000,1.3010000,1.3016000,35246
GBPUSD,D,20190310,000000,1.3017000,1.3017000,1.2947000,1.2971000,347
