<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDUSD,D,20190823,000000,0.6755400,0.6777900,0.6732000,0.6754000,1992152
AUDUSD,D,20190825,000000,0.6731000,0.6743800,0.6686000,0.6706300,388546
AUDUSD,D,20190826,000000,0.6706400,0.6788100,0.6703000,0.6769000,2740945
AUDUSD,D,20190827,000000,0.6768800,0.6776700,0.6743000,0.6754300,1768493
AUDUSD,D,20190828,000000,0.6754400,0.6762300,0.6729000,0.6739000,1677511
AUDUSD,D,20190829,000000,0.6738700,0.6753300,0.6713000,0.6734700,1680590
AUDUSD,D,20190830,000000,0.6735400,0.6740300,0.6702000,0.6730800,1492063
AUDUSD,D,20190901,000000,0.6724700,0.6734400,0.6713000,0.6725600,295061
AUDUSD,D,20190902,000000,0.6725700,0.6734900,0.6706000,0.6711400,965042
AUDUSD,D,20190903,000000,0.6711500,0.6764200,0.6685000,0.6762900,1473618
AUDUSD,D,20190904,000000,0.6763100,0.6800800,0.6756000,0.6796100,1325986
AUDUSD,D,20190905,000000,0.6796600,0.6829900,0.6793000,0.6811500,1500487
AUDUSD,D,20190906,000000,0.6811100,0.6861600,0.6804000,0.6843300,1430604
AUDUSD,D,20190908,000000,0.6838200,0.6849400,0.6835000,0.6845600,131647
AUDUSD,D,20190909,000000,0.6845900,0.6876000,0.6835000,0.6863700,1379299
AUDUSD,D,20190910,000000,0.6863400,0.6870200,0.6846000,0.6857300,1307984
AUDUSD,D,20190911,000000,0.6857300,0.6884800,0.6846000,0.6874700,1199964
AUDUSD,D,20190912,000000,0.6874700,0.6894700,0.6857000,0.6862700,1418644
AUDUSD,D,20190913,000000,0.6862700,0.6890600,0.6855000,0.6877000,1125138
AUDUSD,D,20190915,000000,0.6880800,0.6883500,0.6859900,0.6877700,198574
AUDUSD,D,20190916,000000,0.6877700,0.6883900,0.6850000,0.6861300,1463334
AUDUSD,D,20190917,000000,0.6861300,0.6869300,0.6827000,0.6865400,1459854
AUDUSD,D,20190918,000000,0.6865400,0.6866400,0.6809000,0.6823100,1367616
AUDUSD,D,20190919,000000,0.6823100,0.6823300,0.6777000,0.6791000,1359659
AUDUSD,D,20190920,000000,0.6791100,0.6808800,0.6756000,0.6768000,1126556
AUDUSD,D,20190922,000000,0.6775200,0.6776200,0.6761000,0.6767600,94715
AUDUSD,D,20190923,000000,0.6768400,0.6781400,0.6762000,0.6772500,1213123
AUDUSD,D,20190924,000000,0.6773000,0.6806200,0.6761000,0.6797200,1191524
AUDUSD,D,20190925,000000,0.6795800,0.6803900,0.6735000,0.6754100,1401627
AUDUSD,D,20190926,000000,0.6754100,0.6780900,0.6742000,0.6753000,1284694
AUDUSD,D,20190927,000000,0.6753200,0.6779400,0.6740000,0.6765000,1115801
AUDUSD,D,20190929,000000,0.6765000,0.6766100,0.6754000,0.6761500,107803
AUDUSD,D,20190930,000000,0.6760300,0.6770600,0.6737000,0.6750100,1144636
AUDUSD,D,20191001,000000,0.6750400,0.6776100,0.6668000,0.6707900,1674530
AUDUSD,D,20191002,000000,0.6707900,0.6718600,0.6668000,0.6708000,1517292
AUDUSD,D,20191003,000000,0.6707700,0.6753100,0.6699000,0.6743500,1434060
AUDUSD,D,20191004,000000,0.6744500,0.6774000,0.6740000,0.6768000,1323350
AUDUSD,D,20191006,000000,0.6768000,0.6768000,0.6745000,0.6762300,170021
AUDUSD,D,20191007,000000,0.6763300,0.6764500,0.6725000,0.6731600,1271111
AUDUSD,D,20191008,000000,0.6732400,0.6757200,0.6719000,0.6728000,1367560
AUDUSD,D,20191009,000000,0.6728300,0.6749900,0.6706000,0.6719100,1495153
AUDUSD,D,20191010,000000,0.6719100,0.6774500,0.6709000,0.6762400,1850648
AUDUSD,D,20191011,000000,0.6762400,0.6810500,0.6756000,0.6794000,1485615
AUDUSD,D,20191013,000000,0.6784200,0.6798200,0.6781800,0.6797500,173757
AUDUSD,D,20191014,000000,0.6797100,0.6801500,0.6747000,0.6775000,1463774
AUDUSD,D,20191015,000000,0.6775000,0.6788800,0.6739000,0.6752700,1618059
AUDUSD,D,20191016,000000,0.6752000,0.6765600,0.6720000,0.6755900,1525034
AUDUSD,D,20191017,000000,0.6755700,0.6833100,0.6750000,0.6823900,1550565
AUDUSD,D,20191018,000000,0.6824600,0.6857000,0.6819000,0.6856000,1056515
AUDUSD,D,20191020,000000,0.6855000,0.6856200,0.6836000,0.6848000,260835
AUDUSD,D,20191021,000000,0.6848300,0.6880500,0.6845000,0.6870300,1200803
AUDUSD,D,20191022,000000,0.6870000,0.6882800,0.6847000,0.6859900,1405282
AUDUSD,D,20191023,000000,0.6860600,0.6860800,0.6831000,0.6849800,1399896
AUDUSD,D,20191024,000000,0.6850000,0.6857700,0.6808000,0.6816000,1465538
AUDUSD,D,20191025,000000,0.6816200,0.6836200,0.6806000,0.6819000,1049831
AUDUSD,D,20191027,000000,0.6822000,0.6826000,0.6815400,0.6822100,136601
AUDUSD,D,20191028,000000,0.6822200,0.6845300,0.6808000,0.6839100,1131144
AUDUSD,D,20191029,000000,0.6839300,0.6872000,0.6836000,0.6855000,1362033
AUDUSD,D,20191030,000000,0.6855700,0.6904800,0.6845000,0.6897100,1790868
AUDUSD,D,20191031,000000,0.6895900,0.6929700,0.6878900,0.6892400,1884114
AUDUSD,D,20191101,000000,0.6892400,0.6921500,0.6880000,0.6913000,1470361
AUDUSD,D,20191103,000000,0.6907800,0.6920000,0.6904000,0.6915100,64641
AUDUSD,D,20191104,000000,0.6915100,0.6925200,0.6873000,0.6887700,1390922
AUDUSD,D,20191105,000000,0.6888600,0.6928100,0.6874000,0.6888300,1744186
AUDUSD,D,20191106,000000,0.6889500,0.6907500,0.6865000,0.6876500,1290916
AUDUSD,D,20191107,000000,0.6876300,0.6913400,0.6858000,0.6898900,1701663
AUDUSD,D,20191108,000000,0.6899000,0.6906400,0.6844000,0.6866700,1278092
AUDUSD,D,20191110,000000,0.6866500,0.6866600,0.6852000,0.6857400,59510
AUDUSD,D,20191111,000000,0.6856300,0.6865500,0.6842000,0.6848300,1021447
AUDUSD,D,20191112,000000,0.6848300,0.6857300,0.6828000,0.6841400,1375619
AUDUSD,D,20191113,000000,0.6840000,0.6857600,0.6817000,0.6837800,1412315
AUDUSD,D,20191114,000000,0.6839200,0.6841200,0.6766000,0.6786700,1435189
AUDUSD,D,20191115,000000,0.6786700,0.6822100,0.6777000,0.6815000,1052559
AUDUSD,D,20191117,000000,0.6810800,0.6820300,0.6806500,0.6813300,51449
AUDUSD,D,20191118,000000,0.6814500,0.6822400,0.6789800,0.6804400,1081302
AUDUSD,D,20191119,000000,0.6804300,0.6834800,0.6781000,0.6824400,1105422
AUDUSD,D,20191120,000000,0.6824500,0.6831100,0.6786000,0.6797400,1161634
AUDUSD,D,20191121,000000,0.6797400,0.6814100,0.6780000,0.6788300,1335874
AUDUSD,D,20191122,000000,0.6788500,0.6803500,0.6777000,0.6788600,1057520
AUDUSD,D,20191124,000000,0.6797700,0.6797800,0.6783000,0.6791400,54362
AUDUSD,D,20191125,000000,0.6791300,0.6799400,0.6764000,0.6776500,978935
AUDUSD,D,20191126,000000,0.6775100,0.6795300,0.6766900,0.6786700,1159248
AUDUSD,D,20191127,000000,0.6785300,0.6791300,0.6756000,0.6768100,989539
AUDUSD,D,20191128,000000,0.6767900,0.6774000,0.6758000,0.6767700,792613
AUDUSD,D,20191129,000000,0.6767700,0.6779600,0.6751000,0.6757400,794012
AUDUSD,D,20191201,000000,0.6756000,0.6772800,0.6754000,0.6765200,69662
AUDUSD,D,20191202,000000,0.6763700,0.6826100,0.6760000,0.6817500,992311
AUDUSD,D,20191203,000000,0.6817600,0.6862100,0.6812000,0.6849500,1151715
AUDUSD,D,20191204,000000,0.6849400,0.6855200,0.6809000,0.6848800,1220658
AUDUSD,D,20191205,000000,0.6849100,0.6854900,0.6817000,0.6831500,998122
AUDUSD,D,20191206,000000,0.6832400,0.6857300,0.6820000,0.6838000,971931
AUDUSD,D,20191208,000000,0.6831000,0.6838600,0.6825000,0.6834100,47967
AUDUSD,D,20191209,000000,0.6835200,0.6836600,0.6815000,0.6825400,847815
AUDUSD,D,20191210,000000,0.6825900,0.6837400,0.6797000,0.6810900,1077581
AUDUSD,D,20191211,000000,0.6810900,0.6889400,0.6801000,0.6868600,1137633
AUDUSD,D,20191212,000000,0.6869600,0.6938800,0.6867000,0.6925400,1414297
AUDUSD,D,20191213,000000,0.6925500,0.6929100,0.6861000,0.6875000,1516843
AUDUSD,D,20191215,000000,0.6888000,0.6893000,0.6868000,0.6873400,135023
AUDUSD,D,20191216,000000,0.6873500,0.6898000,0.6865000,0.6871200,1064755
AUDUSD,D,20191217,000000,0.6872500,0.6877500,0.6835000,0.6849100,1101026
AUDUSD,D,20191218,000000,0.6850600,0.6864400,0.6835000,0.6854900,992105
AUDUSD,D,20191219,000000,0.6854800,0.6891100,0.6850000,0.6889900,1053752
AUDUSD,D,20191220,000000,0.6889900,0.6907000,0.6880000,0.6902800,896072
AUDUSD,D,20191222,000000,0.6896000,0.6905900,0.6888600,0.6904000,60062
AUDUSD,D,20191223,000000,0.6905700,0.6928800,0.6893000,0.6924200,1056868
AUDUSD,D,20191224,000000,0.6925900,0.6930400,0.6909000,0.6920600,930312
AUDUSD,D,20191225,000000,0.6920600,0.6926500,0.6910500,0.6924400,22114
AUDUSD,D,20191226,000000,0.6923700,0.6949900,0.6918000,0.6945200,408521
AUDUSD,D,20191227,000000,0.6946300,0.6987300,0.6939000,0.6977000,1116691
AUDUSD,D,20191229,000000,0.6976300,0.6989300,0.6966500,0.6980400,56590
AUDUSD,D,20191230,000000,0.6981500,0.7004400,0.6980000,0.6999700,1238194
AUDUSD,D,20191231,000000,0.7001200,0.7032000,0.6995000,0.7015000,969227
AUDUSD,D,20200101,000000,0.7015000,0.7029000,0.6999100,0.7018400,38404
AUDUSD,D,20200102,000000,0.7018600,0.7020000,0.6975000,0.6982000,1073133
AUDUSD,D,20200103,000000,0.6981700,0.6986600,0.6926000,0.6951000,1325714
AUDUSD,D,20200105,000000,0.6949000,0.6950700,0.6930000,0.6942700,102671
AUDUSD,D,20200106,000000,0.6943500,0.6957700,0.6922000,0.6935300,1279615
AUDUSD,D,20200107,000000,0.6937000,0.6939200,0.6846000,0.6859600,1454817
AUDUSD,D,20200108,000000,0.6859600,0.6885500,0.6845000,0.6875200,1947834
AUDUSD,D,20200109,000000,0.6875000,0.6880600,0.6847000,0.6852000,1155503
AUDUSD,D,20200110,000000,0.6853300,0.6911000,0.6847000,0.6900000,1185983
AUDUSD,D,20200112,000000,0.6895800,0.6905700,0.6882400,0.6898400,54451
AUDUSD,D,20200113,000000,0.6899700,0.6919900,0.6891000,0.6897000,1128101
AUDUSD,D,20200114,000000,0.6897200,0.6909800,0.6881000,0.6893200,1235867
AUDUSD,D,20200115,000000,0.6894800,0.6916600,0.6873000,0.6907300,1158701
AUDUSD,D,20200116,000000,0.6906000,0.6933700,0.6885000,0.6897500,1148358
AUDUSD,D,20200117,000000,0.6897500,0.6911000,0.6868000,0.6872000,1014541
AUDUSD,D,20200119,000000,0.6881200,0.6883000,0.6868600,0.6880900,56402
AUDUSD,D,20200120,000000,0.6881300,0.6888500,0.6851000,0.6874100,792162
AUDUSD,D,20200121,000000,0.6875500,0.6880600,0.6839000,0.6846900,1245260
AUDUSD,D,20200122,000000,0.6847400,0.6856200,0.6823000,0.6841200,1149699
AUDUSD,D,20200123,000000,0.6841200,0.6878900,0.6826000,0.6848200,1410260
AUDUSD,D,20200124,000000,0.6848400,0.6857200,0.6815000,0.6828000,1107244
AUDUSD,D,20200126,000000,0.6813000,0.6826300,0.6798000,0.6801200,187286
AUDUSD,D,20200127,000000,0.6801000,0.6817300,0.6750000,0.6761700,1355583
AUDUSD,D,20200128,000000,0.6761700,0.6766600,0.6733000,0.6763600,1313426
AUDUSD,D,20200129,000000,0.6763500,0.6777300,0.6731000,0.6753300,1300721
AUDUSD,D,20200130,000000,0.6753300,0.6753500,0.6696000,0.6705400,1557473
AUDUSD,D,20200131,000000,0.6705200,0.6729900,0.6679000,0.6691000,1454324
AUDUSD,D,20200202,000000,0.6690300,0.6700300,0.6680000,0.6692600,99583
AUDUSD,D,20200203,000000,0.6692600,0.6707100,0.6680000,0.6688300,1455684
AUDUSD,D,20200204,000000,0.6688500,0.6742600,0.6675000,0.6729800,1433146
AUDUSD,D,20200205,000000,0.6731100,0.6774300,0.6720000,0.6750900,1427162
AUDUSD,D,20200206,000000,0.6751400,0.6765000,0.6723000,0.6731100,1212425
AUDUSD,D,20200207,000000,0.6730700,0.6731400,0.6658000,0.6672000,1213075
AUDUSD,D,20200209,000000,0.6672000,0.6682300,0.6659000,0.6668400,111516
AUDUSD,D,20200210,000000,0.6669700,0.6707400,0.6664000,0.6689000,1271599
AUDUSD,D,20200211,000000,0.6688700,0.6736700,0.6678800,0.6717400,1119069
AUDUSD,D,20200212,000000,0.6718500,0.6750100,0.6703000,0.6711700,1236579
AUDUSD,D,20200213,000000,0.6711700,0.6745400,0.6706000,0.6718200,1213481
AUDUSD,D,20200214,000000,0.6719100,0.6731600,0.6706000,0.6713100,916893
AUDUSD,D,20200216,000000,0.6713000,0.6729700,0.6711800,0.6725200,62797
AUDUSD,D,20200217,000000,0.6725400,0.6733400,0.6703000,0.6708600,738934
AUDUSD,D,20200218,000000,0.6707400,0.6709700,0.6669000,0.6693900,1063415
AUDUSD,D,20200219,000000,0.6694000,0.6707600,0.6661000,0.6680800,1011682
AUDUSD,D,20200220,000000,0.6679600,0.6695000,0.6607000,0.6611700,1390006
AUDUSD,D,20200221,000000,0.6610600,0.6639000,0.6582000,0.6626200,1262398
AUDUSD,D,20200223,000000,0.6627000,0.6629000,0.6581200,0.6605700,115105
AUDUSD,D,20200224,000000,0.6605700,0.6619800,0.6583000,0.6609900,1458187
AUDUSD,D,20200225,000000,0.6610600,0.6622600,0.6583000,0.6605000,1401033
AUDUSD,D,20200226,000000,0.6605000,0.6607000,0.6539000,0.6547000,1562018
AUDUSD,D,20200227,000000,0.6546500,0.6591900,0.6539500,0.6579500,1605330
AUDUSD,D,20200228,000000,0.6580300,0.6585400,0.6432100,0.6504900,2080908
AUDUSD,D,20200301,000000,0.6509000,0.6525200,0.6459200,0.6513600,110004
AUDUSD,D,20200302,000000,0.6513100,0.6568100,0.6485000,0.6547400,1931029
AUDUSD,D,20200303,000000,0.6548900,0.6645500,0.6506000,0.6582600,1618028
AUDUSD,D,20200304,000000,0.6581900,0.6629400,0.6581000,0.6627600,1333239
AUDUSD,D,20200305,000000,0.6628300,0.6637000,0.6581000,0.6615900,1134990
AUDUSD,D,20200306,000000,0.6615900,0.6657400,0.6582000,0.6642900,1285211
AUDUSD,D,20200308,000000,0.6645000,0.6645000,0.6591000,0.6611600,246657
AUDUSD,D,20200309,000000,0.6612300,0.6685000,0.6307000,0.6596600,2100681
AUDUSD,D,20200310,000000,0.6597300,0.6604000,0.6461200,0.6493000,1726924
AUDUSD,D,20200311,000000,0.6494300,0.6539600,0.6467000,0.6476900,1511571
AUDUSD,D,20200312,000000,0.6476700,0.6481600,0.6209900,0.6274000,2275524
AUDUSD,D,20200313,000000,0.6273000,0.6325900,0.6117700,0.6177300,1831572
AUDUSD,D,20200315,000000,0.6182000,0.6303200,0.6103200,0.6178400,256591
AUDUSD,D,20200316,000000,0.6178400,0.6188600,0.6077500,0.6101500,2385014
AUDUSD,D,20200317,000000,0.6101500,0.6148700,0.5956000,0.5989500,2249654
AUDUSD,D,20200318,000000,0.5989200,0.6028300,0.5699300,0.5790600,2253074
AUDUSD,D,20200319,000000,0.5790600,0.5964200,0.5505500,0.5742500,2971992
AUDUSD,D,20200320,000000,0.5742800,0.5986100,0.5706000,0.5799800,2536110
AUDUSD,D,20200322,000000,0.5798000,0.5825000,0.5700900,0.5752000,372574
AUDUSD,D,20200323,000000,0.5751700,0.5884900,0.5696000,0.5875100,3487086
AUDUSD,D,20200324,000000,0.5874400,0.5989700,0.5859900,0.5968400,2786972
AUDUSD,D,20200325,000000,0.5966000,0.6073400,0.5890000,0.5900700,2348957
AUDUSD,D,20200326,000000,0.5901200,0.6087400,0.5866000,0.6077100,2051405
AUDUSD,D,20200327,000000,0.6077700,0.6200200,0.6020000,0.6165000,2308443
AUDUSD,D,20200329,000000,0.6165000,0.6183700,0.6111200,0.6173300,224811
AUDUSD,D,20200330,000000,0.6174000,0.6184400,0.6110000,0.6164900,2272641
AUDUSD,D,20200331,000000,0.6163500,0.6213900,0.6069300,0.6137500,2731358
AUDUSD,D,20200401,000000,0.6137800,0.6184600,0.6036000,0.6089300,2170204
AUDUSD,D,20200402,000000,0.6090000,0.6119200,0.6003000,0.6064100,2094905
AUDUSD,D,20200403,000000,0.6064600,0.6075600,0.5977000,0.5993400,1951103
AUDUSD,D,20200405,000000,0.5995000,0.6020000,0.5988000,0.5992100,146461
AUDUSD,D,20200406,000000,0.5993000,0.6122600,0.5987000,0.6116900,1800266
AUDUSD,D,20200407,000000,0.6116900,0.6208400,0.6094000,0.6151400,2093700
AUDUSD,D,20200408,000000,0.6151600,0.6245400,0.6112000,0.6232000,2037280
AUDUSD,D,20200409,000000,0.6233200,0.6363100,0.6192000,0.6330800,1700375
AUDUSD,D,20200410,000000,0.6330500,0.6368000,0.6309000,0.6347800,537537
AUDUSD,D,20200412,000000,0.6350000,0.6358000,0.6323200,0.6334100,89386
AUDUSD,D,20200413,000000,0.6334300,0.6409100,0.6327000,0.6398700,1262817
AUDUSD,D,20200414,000000,0.6399300,0.6444700,0.6372000,0.6434700,1497740
AUDUSD,D,20200415,000000,0.6434800,0.6436100,0.6281000,0.6308600,1734072
AUDUSD,D,20200416,000000,0.6308600,0.6385000,0.6261000,0.6359200,2082759
AUDUSD,D,20200417,000000,0.6358500,0.6383600,0.6311000,0.6361700,1656876
AUDUSD,D,20200419,000000,0.6364000,0.6366500,0.6333000,0.6336300,92255
AUDUSD,D,20200420,000000,0.6336300,0.6397300,0.6328000,0.6341200,1572912
AUDUSD,D,20200421,000000,0.6341900,0.6346600,0.6250000,0.6292100,1665820
AUDUSD,D,20200422,000000,0.6291600,0.6352600,0.6277000,0.6295300,1465341
AUDUSD,D,20200423,000000,0.6295600,0.6406100,0.6279000,0.6374000,1595379
AUDUSD,D,20200424,000000,0.6375300,0.6398100,0.6333000,0.6395300,1247510
AUDUSD,D,20200426,000000,0.6385000,0.6398600,0.6378300,0.6396600,68119
AUDUSD,D,20200427,000000,0.6396400,0.6471900,0.6389000,0.6449000,1311050
AUDUSD,D,20200428,000000,0.6449300,0.6514000,0.6430000,0.6502200,1501534
AUDUSD,D,20200429,000000,0.6502200,0.6558500,0.6497000,0.6553500,1442112
AUDUSD,D,20200430,000000,0.6554300,0.6569900,0.6479000,0.6494300,1635939
AUDUSD,D,20200501,000000,0.6493800,0.6497300,0.6407000,0.6419700,1247326
AUDUSD,D,20200503,000000,0.6418000,0.6421000,0.6369000,0.6375600,123758
AUDUSD,D,20200504,000000,0.6376300,0.6434800,0.6368000,0.6425000,1408941
AUDUSD,D,20200505,000000,0.6425400,0.6476100,0.6414000,0.6433100,1415963
AUDUSD,D,20200506,000000,0.6432800,0.6453000,0.6375000,0.6390000,1441035
AUDUSD,D,20200507,000000,0.6391000,0.6510900,0.6388000,0.6500000,1403702
AUDUSD,D,20200508,000000,0.6500700,0.6547900,0.6494000,0.6528700,1087757
AUDUSD,D,20200510,000000,0.6529000,0.6537500,0.6511000,0.6534400,84393
AUDUSD,D,20200511,000000,0.6535300,0.6561400,0.6453100,0.6483700,1373213
AUDUSD,D,20200512,000000,0.6484000,0.6536200,0.6429000,0.6451500,1429768
AUDUSD,D,20200513,000000,0.6451200,0.6524200,0.6435000,0.6452500,1746433
AUDUSD,D,20200514,000000,0.6452900,0.6473600,0.6400000,0.6469600,1684327
AUDUSD,D,20200515,000000,0.6470400,0.6473200,0.6398000,0.6414800,1301368
AUDUSD,D,20200517,000000,0.6414000,0.6428100,0.6404000,0.6423900,83488
AUDUSD,D,20200518,000000,0.6424900,0.6528600,0.6416000,0.6522900,1300127
AUDUSD,D,20200519,000000,0.6523000,0.6584900,0.6506000,0.6539000,1452810
AUDUSD,D,20200520,000000,0.6539300,0.6616100,0.6524000,0.6591100,1286167
AUDUSD,D,20200521,000000,0.6589900,0.6598100,0.6545000,0.6565100,1460918
AUDUSD,D,20200522,000000,0.6566400,0.6572300,0.6502000,0.6535200,1276865
AUDUSD,D,20200524,000000,0.6535000,0.6548300,0.6526000,0.6544500,70217
AUDUSD,D,20200525,000000,0.6545200,0.6550300,0.6516000,0.6549600,889699
AUDUSD,D,20200526,000000,0.6549400,0.6675300,0.6538000,0.6645200,1348553
AUDUSD,D,20200527,000000,0.6645200,0.6680200,0.6566300,0.6619500,1788271
AUDUSD,D,20200528,000000,0.6620900,0.6667400,0.6584000,0.6632100,1790597
AUDUSD,D,20200529,000000,0.6631900,0.6683300,0.6615000,0.6666900,1914168
AUDUSD,D,20200531,000000,0.6666000,0.6670100,0.6644000,0.6657300,107199
AUDUSD,D,20200601,000000,0.6658100,0.6814700,0.6654000,0.6782400,1824139
AUDUSD,D,20200602,000000,0.6782400,0.6922200,0.6771000,0.6913600,1838409
AUDUSD,D,20200603,000000,0.6913600,0.6983100,0.6853000,0.6926300,2160313
AUDUSD,D,20200604,000000,0.6927000,0.6987500,0.6879000,0.6938400,2109528
AUDUSD,D,20200605,000000,0.6938000,0.7012900,0.6927000,0.6968000,1958613
AUDUSD,D,20200607,000000,0.6968000,0.7003400,0.6955000,0.6999500,91754
AUDUSD,D,20200608,000000,0.6999500,0.7029500,0.6958000,0.7022700,1557912
AUDUSD,D,20200609,000000,0.7023500,0.7042800,0.6895000,0.6939400,1963863
AUDUSD,D,20200610,000000,0.6939300,0.7064300,0.6929000,0.6967300,2321220
AUDUSD,D,20200611,000000,0.6967500,0.6994100,0.6815000,0.6828900,2901786
AUDUSD,D,20200612,000000,0.6828400,0.6911800,0.6796000,0.6869600,2918328
AUDUSD,D,20200614,000000,0.6862000,0.6862000,0.6807000,0.6824700,192068
AUDUSD,D,20200615,000000,0.6825500,0.6962800,0.6773000,0.6961400,3230423
AUDUSD,D,20200616,000000,0.6960200,0.6976700,0.6831000,0.6893200,2637208
AUDUSD,D,20200617,000000,0.6892700,0.6922800,0.6848000,0.6876400,2416935
AUDUSD,D,20200618,000000,0.6876200,0.6902400,0.6832000,0.6855000,2180675
AUDUSD,D,20200619,000000,0.6856300,0.6911500,0.6826700,0.6832000,1891883
AUDUSD,D,20200621,000000,0.6832000,0.6834000,0.6804900,0.6819400,140359
AUDUSD,D,20200622,000000,0.6819300,0.6935000,0.6813000,0.6928800,1656534
AUDUSD,D,20200623,000000,0.6928300,0.6974700,0.6855000,0.6943300,2069186
AUDUSD,D,20200624,000000,0.6942700,0.6962100,0.6850000,0.6855500,2088104
AUDUSD,D,20200625,000000,0.6855400,0.6895500,0.6844000,0.6887400,2136255
AUDUSD,D,20200626,000000,0.6887400,0.6895300,0.6837000,0.6860200,1613968
AUDUSD,D,20200628,000000,0.6860000,0.6867000,0.6841000,0.6859600,92436
AUDUSD,D,20200629,000000,0.6858700,0.6890900,0.6838000,0.6871800,1750394
AUDUSD,D,20200630,000000,0.6871400,0.6912200,0.6829000,0.6899400,1701612
AUDUSD,D,20200701,000000,0.6899500,0.6943700,0.6874000,0.6910200,1785392
AUDUSD,D,20200702,000000,0.6910600,0.6952400,0.6898000,0.6918300,1820182
AUDUSD,D,20200703,000000,0.6917400,0.6948000,0.6910000,0.6937000,1139461
AUDUSD,D,20200705,000000,0.6937000,0.6950000,0.6919000,0.6947900,62324
AUDUSD,D,20200706,000000,0.6947200,0.6987800,0.6942000,0.6974100,1347797
AUDUSD,D,20200707,000000,0.6973500,0.6997800,0.6918000,0.6941100,1636596
AUDUSD,D,20200708,000000,0.6941900,0.6988300,0.6923000,0.6985200,1617210
AUDUSD,D,20200709,000000,0.6984700,0.7001200,0.6946000,0.6959000,1796930
AUDUSD,D,20200710,000000,0.6959600,0.6969300,0.6920000,0.6945600,1397433
AUDUSD,D,20200712,000000,0.6948000,0.6959500,0.6943000,0.6949300,87948
AUDUSD,D,20200713,000000,0.6949100,0.6993100,0.6932000,0.6936100,1293416
AUDUSD,D,20200714,000000,0.6935600,0.6993800,0.6918000,0.6984500,1787723
AUDUSD,D,20200715,000000,0.6987000,0.7037700,0.6982000,0.7008000,1480193
AUDUSD,D,20200716,000000,0.7008100,0.7012700,0.6959000,0.6974700,1530225
AUDUSD,D,20200717,000000,0.6972000,0.7005000,0.6970000,0.6995100,1068413
AUDUSD,D,20200719,000000,0.6995000,0.7004200,0.6972000,0.7002200,52255
AUDUSD,D,20200720,000000,0.7003100,0.7025700,0.6969000,0.7021100,903457
AUDUSD,D,20200721,000000,0.7021900,0.7147000,0.7012000,0.7138200,1154499
AUDUSD,D,20200722,000000,0.7138100,0.7183000,0.7109000,0.7136400,1309727
AUDUSD,D,20200723,000000,0.7135700,0.7161700,0.7087000,0.7098300,1412370
AUDUSD,D,20200724,000000,0.7098600,0.7125300,0.7060000,0.7104000,1260095
AUDUSD,D,20200726,000000,0.7103000,0.7107900,0.7083000,0.7096000,106328
AUDUSD,D,20200727,000000,0.7095900,0.7160400,0.7093000,0.7157000,1233937
AUDUSD,D,20200728,000000,0.7157200,0.7177000,0.7109000,0.7157900,1246371
AUDUSD,D,20200729,000000,0.7157400,0.7196900,0.7145000,0.7170900,1176889
AUDUSD,D,20200730,000000,0.7170200,0.7205000,0.7117000,0.7201600,1288113
AUDUSD,D,20200731,000000,0.7201400,0.7227300,0.7130000,0.7141200,1389756
AUDUSD,D,20200802,000000,0.7142000,0.7149800,0.7121000,0.7145100,117201
AUDUSD,D,20200803,000000,0.7144600,0.7149600,0.7072000,0.7116100,1158489
AUDUSD,D,20200804,000000,0.7116200,0.7176600,0.7102000,0.7175300,1194031
AUDUSD,D,20200805,000000,0.7176100,0.7241000,0.7162000,0.7196900,1071503
AUDUSD,D,20200806,000000,0.7197300,0.7239400,0.7171000,0.7230400,1193262
AUDUSD,D,20200807,000000,0.7231300,0.7243200,0.7141000,0.7157000,1161916
AUDUSD,D,20200809,000000,0.7157000,0.7165000,0.7139000,0.7155000,79494
AUDUSD,D,20200810,000000,0.7155900,0.7184200,0.7136000,0.7154300,907966
AUDUSD,D,20200811,000000,0.7155000,0.7189700,0.7132000,0.7145000,1138908
AUDUSD,D,20200812,000000,0.7144900,0.7175900,0.7106000,0.7164100,1195105
AUDUSD,D,20200813,000000,0.7164300,0.7187900,0.7132000,0.7146900,1061363
AUDUSD,D,20200814,000000,0.7146900,0.7175300,0.7128000,0.7171700,846926
AUDUSD,D,20200816,000000,0.7171000,0.7194000,0.7160000,0.7189000,59128
AUDUSD,D,20200817,000000,0.7191900,0.7227500,0.7167000,0.7213100,803889
AUDUSD,D,20200818,000000,0.7213900,0.7264700,0.7206000,0.7253900,993274
AUDUSD,D,20200819,000000,0.7254600,0.7275700,0.7176000,0.7186500,1099407
AUDUSD,D,20200820,000000,0.7186200,0.7208200,0.7132000,0.7203300,1142930
AUDUSD,D,20200821,000000,0.7202900,0.7216000,0.7136000,0.7159000,1034216
AUDUSD,D,20200823,000000,0.7161000,0.7169900,0.7146600,0.7158800,57850
AUDUSD,D,20200824,000000,0.7159500,0.7204000,0.7149000,0.7168800,960209
AUDUSD,D,20200825,000000,0.7169000,0.7207200,0.7147000,0.7196800,993822
AUDUSD,D,20200826,000000,0.7197200,0.7245800,0.7184000,0.7243900,982917
AUDUSD,D,20200827,000000,0.7244300,0.7290500,0.7214000,0.7269000,1352289
